videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,日清やりやがった,日清やりやがった,ruinsft,https://yt3.ggpht.com/ytc/AOPolaSIuHU0FdTyhETfDjzP0HO5wCrUyD-QlX-L8jRhMtoGPZwbK910FWT_pKihh1Uj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7sBS_uAaFXjEib4uLp5DjQ,UC7sBS_uAaFXjEib4uLp5DjQ,True,none,11,2023-07-19T12:28:11Z,2023-07-19T12:28:11Z
D6DVTLvOupE,Me encanta!,Me encanta!,Marcelo Aravena,https://yt3.ggpht.com/ytc/AOPolaQo6TnzffNTcYJn4BEygTtwxv2yQFRwlngbmA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6ZdvXbIKMEfZkzfA7I7FAw,UC6ZdvXbIKMEfZkzfA7I7FAw,True,none,9,2023-07-19T12:25:49Z,2023-07-19T12:25:49Z
D6DVTLvOupE,小学生が公園で歌ってた,小学生が公園で歌ってた,ああ,https://yt3.ggpht.com/ytc/AOPolaR8WzlMSEiIfCzRRz2NaQ3L3DGyoSk5TRd11DNL=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcu6cs6GrNoxHBXKjic006g,UCcu6cs6GrNoxHBXKjic006g,True,none,3,2023-07-19T12:18:41Z,2023-07-19T12:18:41Z
D6DVTLvOupE,日清に採用されてもなお、めげずに向かい風に立ち向かう精神に脱帽,日清に採用されてもなお、めげずに向かい風に立ち向かう精神に脱帽,Naoh,https://yt3.ggpht.com/o7H186c_jlthBd1ydq1I84ojr4EkfaxsEvx3_-4YA9P0w1nJDz_XbiDpLe1Ok3n_nhnCAoQr-iE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLq7J5pQUFOMW2EbVINDzNA,UCLq7J5pQUFOMW2EbVINDzNA,True,none,18,2023-07-19T12:17:59Z,2023-07-19T12:17:59Z
D6DVTLvOupE,カップヌードルから,カップヌードルから,Norikki,https://yt3.ggpht.com/ytc/AOPolaTXCp7YqxAAefEHXK2UTvamTr02YQ-hA_0VZG0W=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIlaB1A6VllEbdXVGvfoUXw,UCIlaB1A6VllEbdXVGvfoUXw,True,none,9,2023-07-19T12:16:08Z,2023-07-19T12:16:08Z
D6DVTLvOupE,日清オールバックやん,日清オールバックやん,れもんさん!!,https://yt3.ggpht.com/6Q2mcXyR-_nbwMxKWOPM4O8ZpWakSQ-jx9Q2_eZ6ELw5Hg8c3uqb3YdfZyuHYiyzKTOtgTq3UVg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmpE4sARofTpORHxplrSKew,UCmpE4sARofTpORHxplrSKew,True,none,4,2023-07-19T12:14:36Z,2023-07-19T12:14:36Z
D6DVTLvOupE,日清のCM拝見しました。化石になっちまいそうなパロディのパロディあって笑いました,"日清のCM拝見しました。
化石になっちまいそうなパロディのパロディあって笑いました",猿,https://yt3.ggpht.com/vOAQ7PgyLdRH1kVQkqWJWlibwpOr46FNkKSZ4oqkjROFBZAIPNh9MM8t_j_ySj9jVshffuvk9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKxnpk1ykukfB9cLdmqztsA,UCKxnpk1ykukfB9cLdmqztsA,True,none,7,2023-07-19T12:11:00Z,2023-07-19T12:11:00Z
D6DVTLvOupE,How are you,How are you,เเฮม,https://yt3.ggpht.com/HfYZDNJajNL8dKxrvnzJau7KbQIRXEcrTrOrPyyQxSsBFJyu68CCfLwz_d19kTXuBayvRb1W=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3wO0hpgRrtYbyrG9-veHwg,UC3wO0hpgRrtYbyrG9-veHwg,True,none,0,2023-07-19T12:09:02Z,2023-07-19T12:09:02Z
D6DVTLvOupE,カップヌードルのコマーシャルに！！小学生の我が子もスキップしながら歌って歩くし、やっぱり一度聴いたら耳から離れない、印象に残るって凄く大事なんだなって改めて思いました😂,"カップヌードルのコマーシャルに！！
小学生の我が子もスキップしながら歌って歩くし、やっぱり一度聴いたら耳から離れない、印象に残るって凄く大事なんだなって改めて思いました😂",ピアノ弾きのキツネ,https://yt3.ggpht.com/3HnjXz8CAIX_VDVGrRQ8FuLh4hZnerp1kFDEBZmqCqYeqoo771YSUpsKa2tKBgvnxWUXsfc7HQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKVyEs-8lGJB4iDst_ztgJg,UCKVyEs-8lGJB4iDst_ztgJg,True,none,31,2023-07-19T11:59:35Z,2023-07-19T11:59:35Z
D6DVTLvOupE,日清から来ました笑笑,日清から来ました笑笑,すずき,https://yt3.ggpht.com/Ud1i5wNolfEWyKDnP-H0WeyoEzs2xKA0O3HM0oz28nEqysN48S12vF-mciHkh1wolbK8Acw_UA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCszZ3T26ow9Tkeviyt2xOzA,UCszZ3T26ow9Tkeviyt2xOzA,True,none,6,2023-07-19T11:48:35Z,2023-07-19T11:48:35Z
