videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,これが本家？何が本家かわからない,"これが本家？
何が本家かわからない",たくなろすch,https://yt3.ggpht.com/ytc/AOPolaQPsFIpYX8PN1_NNPqNuKa3a8_nsZsM8pLObQWU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDBRsu9V_WkLrPlc3xEQerQ,UCDBRsu9V_WkLrPlc3xEQerQ,True,none,3,2023-07-26T11:36:48Z,2023-07-26T11:36:48Z
D6DVTLvOupE,キャベツがwww,キャベツがwww,kal no,https://yt3.ggpht.com/ytc/AOPolaSV8fQSmGTrgl5BlWYdN11vM6gNKiLHdQw6NQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVC4jVislFEHWDlv0-uR0_Q,UCVC4jVislFEHWDlv0-uR0_Q,True,none,0,2023-07-26T11:33:40Z,2023-07-26T11:33:40Z
D6DVTLvOupE,キャベツが作画崩壊のネタつかってて好き︎👍🏻 ̖́-,キャベツが作画崩壊のネタつかってて好き︎👍🏻 ̖́-,水無瀬　卯月,https://yt3.ggpht.com/7v4Ntffd1ekRVFFK1v-LJf6k_pXynxlLAxdYueaHMrqtvsPCWAebr0WKhDyAeHjqVdil3TYigQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7xzPjKp2i3oDYIpQojE1rA,UC7xzPjKp2i3oDYIpQojE1rA,True,none,2,2023-07-26T11:29:55Z,2023-07-26T11:29:55Z
D6DVTLvOupE,遂にCMに使われるとは、すげぇ,遂にCMに使われるとは、すげぇ,ただの一般人,https://yt3.ggpht.com/ytc/AOPolaSOxTtC77-TD8MUGTWDMaOZprt4t0UmcVoGHJ7IOQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNJ8Dt6MBWEag6yPw2Rpnsg,UCNJ8Dt6MBWEag6yPw2Rpnsg,True,none,613,2023-07-26T11:26:43Z,2023-07-26T11:26:43Z
D6DVTLvOupE,なぜみんな「放送事故キャベツ」には触れないんだ？,なぜみんな「放送事故キャベツ」には触れないんだ？,そらまめ,https://yt3.ggpht.com/ytc/AOPolaQqiaRCQuBd0UygVwfIWZhbBF57cSwHjos5I68e=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJPgoAbHikxtsrXdrpxv9ow,UCJPgoAbHikxtsrXdrpxv9ow,True,none,2,2023-07-26T11:16:49Z,2023-07-26T11:16:49Z
D6DVTLvOupE,語呂の良さで押し切る歌詞の意味のなささ感に昔のボカロ集を感じる,語呂の良さで押し切る歌詞の意味のなささ感に昔のボカロ集を感じる,Kazama Shin,https://yt3.ggpht.com/ytc/AOPolaS8_4qI2aIpCXlVl_m9EikqL9xZUSuLMVIxBw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCj5ssbW_YwxzdUyDDjooSHQ,UCj5ssbW_YwxzdUyDDjooSHQ,True,none,8,2023-07-26T11:05:36Z,2023-07-26T11:05:36Z
D6DVTLvOupE,キャベツ検定w,キャベツ検定w,神里恵美,https://yt3.ggpht.com/ytc/AOPolaSrz9pArKDZy72IfZf5ZjtFHxr_3ek-N8egfg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAidensspYdgFMcuMW9jHtQ,UCAidensspYdgFMcuMW9jHtQ,True,none,2,2023-07-26T10:53:13Z,2023-07-26T10:53:13Z
D6DVTLvOupE,学校の帰りにうたうくらいだいすき❤です❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,学校の帰りにうたうくらいだいすき❤です❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,早千枝 小倉,https://yt3.ggpht.com/ytc/AOPolaR4BBcz5itIT4tFUyMNLRe9rF_RaGgn7_mCEqaDHF5q4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB7PBJA47m4fnVKCDJYEPLw,UCB7PBJA47m4fnVKCDJYEPLw,True,none,3,2023-07-26T10:48:22Z,2023-07-26T10:48:22Z
D6DVTLvOupE,カラオケで歌ったら音ていがちがかった😢😮,カラオケで歌ったら音ていがちがかった😢😮,早千枝 小倉,https://yt3.ggpht.com/ytc/AOPolaR4BBcz5itIT4tFUyMNLRe9rF_RaGgn7_mCEqaDHF5q4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB7PBJA47m4fnVKCDJYEPLw,UCB7PBJA47m4fnVKCDJYEPLw,True,none,3,2023-07-26T10:44:01Z,2023-07-26T10:44:01Z
D6DVTLvOupE,強風オールバック聞こうと思ってきいてて、チャンネル開いた時にちらって再生数見たらえげつない差があったwww,強風オールバック聞こうと思ってきいてて、チャンネル開いた時にちらって再生数見たらえげつない差があったwww,りん様だよ,https://yt3.ggpht.com/3IgB0ZwSuZ4WSflCqv3Hfakco-ytIYYnsUxgTwqUeU_uwNsYrRR6ANdM3it4TMruVxvzHinV=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-Hdh0m8c8OkNpo8eL_1q8Q,UC-Hdh0m8c8OkNpo8eL_1q8Q,True,none,2,2023-07-26T10:36:42Z,2023-07-26T10:36:42Z
